site,lat,lon,HR_NAME
11042700,33.55558075,-117.2314239,South Coast
11042800,33.53224867,-117.1769771,South Coast
11042900,33.52447127,-117.1647544,South Coast
11043000,33.47975066,-117.1439203,South Coast
11044000,33.4739175,-117.1422536,South Coast
11044250,33.40753006,-117.200867,South Coast
11044300,33.41364059,-117.2411462,South Coast
11044350,33.42447348,-117.249202,South Coast
11044500,33.39836319,-117.2630914,South Coast
11044600,33.4108627,-117.2800364,South Coast
11044800,33.4197511,-117.3217044,South Coast
11044900,33.3697528,-117.3225376,South Coast
11045000,33.35280895,-117.325871,South Coast
11045050,33.3380872,-117.3311489,South Coast
11045300,33.34697584,-117.3178152,South Coast
11045370,33.3278098,-117.3186485,South Coast
11045600,33.3250321,-117.3255931,South Coast
11045700,33.32892087,-117.3272599,South Coast
11046000,33.3111436,-117.3472604,South Coast
11046025,33.27225608,-117.3433712,South Coast
11046090,33.31864303,-117.4378185,South Coast
11046100,33.2936111,-117.4530556,South Coast
11046200,33.3897515,-117.514766,South Coast
11046250,33.38391854,-117.5742128,South Coast
11046300,33.47085987,-117.4730986,South Coast
11046310,33.41947278,-117.5314336,South Coast
11046350,33.4491942,-117.5711577,South Coast
11046358,33.42641717,-117.5703242,South Coast
11046359,33.42641717,-117.5703242,South Coast
11046360,33.42641717,-117.5703242,South Coast
11046400,33.57363464,-117.541435,South Coast
11046500,33.51891459,-117.6250493,South Coast
11046501,33.49169349,-117.6631063,South Coast
11046530,33.5025264,-117.6481058,South Coast
11046550,33.49169349,-117.6631063,South Coast
11047000,33.5266924,-117.6697733,South Coast
11047200,33.55808028,-117.6767179,South Coast
11047300,33.49835999,-117.6658843,South Coast
11047350,33.4739163,-117.6786624,South Coast
11047500,33.62613356,-117.6850513,South Coast
11047700,33.5119712,-117.747832,South Coast
11048000,33.67502016,-117.835611,South Coast
11048175,33.6870833,-117.6954167,South Coast
11048200,33.67890959,-117.7142187,South Coast
11048400,33.68390946,-117.7453307,South Coast
11048500,33.6816868,-117.8094992,South Coast
11048520,33.7161111,-117.7894444,South Coast
11048530,33.7136302,-117.8011654,South Coast
11048540,33.69140858,-117.8239439,South Coast
11048550,33.672798,-117.8358888,South Coast
11048553,33.65724307,-117.8275553,South Coast
11048555,33.65557629,-117.8456113,South Coast
11048600,33.64502095,-117.8611673,South Coast
11049250,34.16138889,-117.0155556,South Coast
11049300,34.16,-117.0155556,South Coast
11049500,34.11362248,-117.0964244,South Coast
11049590,34.1089004,-117.096702,South Coast
11051499,34.10834489,-117.1005911,South Coast
11051500,34.10834489,-117.1005911,South Coast
11051501,34.10834489,-117.1005911,South Coast
11051502,34.10834489,-117.1005911,South Coast
11051503,34.10834489,-117.1005911,South Coast
11051600,34.10334508,-117.111147,South Coast
11052500,34.08973426,-117.0144759,South Coast
11052504,34.09084538,-117.0347546,South Coast
11052790,34.0911111,-116.9402778,South Coast
11052800,34.0911111,-116.9402778,South Coast
11053000,34.09112315,-117.0372547,South Coast
11054000,34.09084538,-117.0375325,South Coast
11054001,34.09084538,-117.0375325,South Coast
11054600,34.06862406,-117.0989234,South Coast
11055000,34.0777904,-117.0992014,South Coast
11055350,34.13973269,-117.1494826,South Coast
11055351,34.13973269,-117.1497604,South Coast
11055400,34.1233444,-117.140593,South Coast
11055500,34.11834458,-117.141704,South Coast
11055501,34.11834458,-117.141704,South Coast
11055700,34.14417698,-117.1892063,South Coast
11055800,34.1438992,-117.1886507,South Coast
11055801,34.1438992,-117.1886507,South Coast
11056000,34.0819572,-117.2558749,South Coast
11056200,34.0705686,-117.2789312,South Coast
11056500,34.0291802,-116.946137,South Coast
11057000,34.03307017,-117.2089279,South Coast
11057500,34.0614024,-117.2675419,South Coast
11058000,34.1547222,-117.2266667,South Coast
11058500,34.17917556,-117.2655982,South Coast
11058600,34.1858333,-117.2722222,South Coast
11059000,34.09584545,-117.2758757,South Coast
11059100,34.07390177,-117.2875426,South Coast
11059300,34.0650131,-117.3003208,South Coast
11060300,34.09723406,-117.3139326,South Coast
11060400,34.07834596,-117.3003209,South Coast
11060500,34.07973479,-117.3008765,South Coast
11060900,34.20278567,-117.4494936,South Coast
11060901,34.20278567,-117.4494936,South Coast
11060910,34.23138889,-117.486111,South Coast
11061000,34.20278567,-117.4494936,South Coast
11062000,34.2122298,-117.458105,South Coast
11062001,34.2122298,-117.458105,South Coast
11062200,34.20306344,-117.4494936,South Coast
11062300,34.20306344,-117.4494936,South Coast
11062399,34.20278567,-117.4494936,South Coast
11062400,34.20306344,-117.4494936,South Coast
11062401,34.20306344,-117.4494936,South Coast
11062402,34.20306344,-117.4494936,South Coast
11062411,34.20306344,-117.4494936,South Coast
11062450,34.20278567,-117.4492158,South Coast
11062700,34.1554722,-117.3975833,South Coast
11062800,34.155565,-117.3956025,South Coast
11062810,34.1547317,-117.3964359,South Coast
11062820,34.1547317,-117.3967137,South Coast
11063000,34.2669501,-117.4600497,South Coast
11063500,34.2663946,-117.4639388,South Coast
11063510,34.2633392,-117.4669944,South Coast
11063680,34.20834107,-117.331434,South Coast
11063682,34.20556339,-117.3344897,South Coast
11065000,34.07890146,-117.3055989,South Coast
11065800,34.06917958,-117.3086545,South Coast
11065801,34.06917958,-117.3086545,South Coast
11066050,34.06251316,-117.30921,South Coast
11066100,34.06667957,-117.3217105,South Coast
11066440,33.99068889,-117.394925,South Coast
11066460,33.96862566,-117.4483806,South Coast
11066478,33.96473675,-117.4581031,South Coast
11066479,33.96473675,-117.4581031,South Coast
11066480,33.96473675,-117.4581031,South Coast
11066500,33.96473667,-117.466159,South Coast
11066550,33.9644589,-117.4658812,South Coast
11066580,33.95807015,-117.4636588,South Coast
11066950,34.18611917,-117.539774,South Coast
11067000,34.18500809,-117.539774,South Coast
11067001,34.18500809,-117.539774,South Coast
11067480,33.9669584,-117.5225497,South Coast
11067500,33.9452921,-117.5578282,South Coast
11067890,33.9283479,-117.59644,South Coast
11068000,33.92251469,-117.5969956,South Coast
11069200,33.73890959,-116.825854,South Coast
11069300,33.72224358,-116.8008536,South Coast
11069500,33.73807629,-116.8339098,South Coast
11069501,33.73807629,-116.8339098,South Coast
11070000,33.69446686,-116.8508549,South Coast
11070020,33.7116884,-116.868633,South Coast
11070050,33.7344653,-116.8933556,South Coast
11070070,33.7622222,-116.9083333,South Coast
11070150,33.8214075,-116.973358,South Coast
11070210,33.83974065,-117.135866,South Coast
11070232,33.96362774,-117.2439288,South Coast
11070240,33.91723957,-117.2436504,South Coast
11070256,33.8669625,-117.2128148,South Coast
11070262,33.8586293,-117.2264265,South Coast
11070263,33.8805733,-117.1697572,South Coast
11070270,33.80113024,-117.2061469,South Coast
11070365,33.74613114,-117.231703,South Coast
11070375,33.73613136,-117.2530929,South Coast
11070465,33.6941882,-117.2055903,South Coast
11070475,33.67835518,-117.235036,South Coast
11070500,33.66418858,-117.293927,South Coast
11071760,33.75444444,-117.4958056,South Coast
11071900,33.75027778,-117.4458333,South Coast
11072000,33.84140539,-117.5111585,South Coast
11072100,33.8891821,-117.5628274,South Coast
11072200,33.89612638,-117.5814391,South Coast
11073000,34.21556184,-117.6686665,South Coast
11073001,34.21611738,-117.6686665,South Coast
11073200,34.1572302,-117.6814444,South Coast
11073300,34.01862319,-117.7306118,South Coast
11073360,34.00390144,-117.7270006,South Coast
11073440,33.93945865,-117.6503307,South Coast
11073470,34.1794521,-117.628943,South Coast
11073493,34.0375119,-117.6200532,South Coast
11073495,33.9827912,-117.5994966,South Coast
11073500,33.896404,-117.6431076,South Coast
11074000,33.88334875,-117.6453296,South Coast
11074500,33.87057119,-117.6722746,South Coast
11075600,33.85640449,-117.7906112,South Coast
11075610,33.8558489,-117.7975559,South Coast
11075620,33.85640444,-117.8008893,South Coast
11075720,33.91334748,-117.8425584,South Coast
11075730,33.8889035,-117.8453358,South Coast
11075740,33.88945908,-117.8453358,South Coast
11075755,33.81668264,-117.8722797,South Coast
11075760,33.80223845,-117.8783908,South Coast
11075800,33.70890848,-117.635605,South Coast
11077000,33.82279419,-117.7767213,South Coast
11077001,33.82279419,-117.7767213,South Coast
11077500,33.7702946,-117.8845014,South Coast
11078000,33.75112815,-117.9083906,South Coast
11078100,33.67196374,-117.9458917,South Coast
11080000,34.2305606,-117.768947,South Coast
11080500,34.23583798,-117.8058928,South Coast
11080880,34.24416995,-117.9578424,South Coast
11081000,34.24167055,-117.8856177,South Coast
11081500,34.24722607,-117.8647837,South Coast
11082000,34.24111517,-117.8633948,South Coast
11083500,34.16972858,-117.8886732,South Coast
11084000,34.16528418,-117.9064516,South Coast
11084500,34.1658396,-117.92423,South Coast
11084950,34.1127857,-117.9714537,South Coast
11085000,34.11223019,-117.9695092,South Coast
11085560,34.09250937,-117.811448,South Coast
11086000,34.1583404,-117.8286711,South Coast
11086300,34.15278536,-117.772558,South Coast
11086400,34.14528558,-117.7767249,South Coast
11086500,34.1675067,-117.8383937,South Coast
11086990,34.0319553,-118.0120105,South Coast
11087020,34.03417767,-118.0381225,South Coast
11087100,34.02417834,-118.0703457,South Coast
11087195,34.02362249,-118.0356224,South Coast
11087500,34.0130676,-118.0642344,South Coast
11088000,33.81196059,-118.0908983,South Coast
11088500,33.88779206,-117.9264496,South Coast
11089000,33.87362567,-117.9258937,South Coast
11089200,33.8711111,-118.0275,South Coast
11089500,33.89584765,-117.8861706,South Coast
11090000,33.87279245,-117.9070042,South Coast
11090200,33.86251474,-117.9328381,South Coast
11090400,33.86402778,-118.0298333,South Coast
11090500,33.83890426,-118.060342,South Coast
11090600,33.81527778,-118.0644444,South Coast
11090700,33.81057157,-118.075342,South Coast
11092000,34.23250366,-118.5514753,South Coast
11092450,34.16167247,-118.466749,South Coast
11093000,34.33527727,-118.398137,South Coast
11093490,34.31750019,-118.1342384,South Coast
11093500,34.3172224,-118.1359052,South Coast
11094000,34.30916717,-118.1453499,South Coast
11094500,34.3061117,-118.1575726,South Coast
11095000,34.30833385,-118.1786845,South Coast
11095500,34.30055637,-118.2686878,South Coast
11096000,34.2638912,-118.2717433,South Coast
11096500,34.2744464,-118.3725805,South Coast
11097000,34.25361395,-118.38897,South Coast
11097260,34.20944444,-118.2916667,South Coast
11097500,34.08112164,-118.2275735,South Coast
11098000,34.22222629,-118.1775727,South Coast
11098500,33.94945899,-118.1739592,South Coast
11099500,34.1730612,-117.9892322,South Coast
11100000,34.1916716,-118.0172888,South Coast
11100500,34.18694964,-118.0439565,South Coast
11100760,34.0961197,-118.0345114,South Coast
11101000,34.1936162,-118.1045143,South Coast
11101080,34.07334297,-118.055901,South Coast
11101180,34.0741764,-118.0772906,South Coast
11101250,34.05834368,-118.0717348,South Coast
11101380,34.06362138,-118.0895132,South Coast
11101500,34.03334468,-118.0736792,South Coast
11102000,34.02917814,-118.0695124,South Coast
11102250,34.02084515,-118.0717347,South Coast
11102300,34.0166788,-118.0884018,South Coast
11102500,33.94668115,-118.1628477,South Coast
11102750,33.9239046,-118.2517393,South Coast
11103000,33.81723937,-118.2064584,South Coast
11103500,33.9983453,-118.4022996,South Coast
11104000,34.06445228,-118.587028,South Coast
11105500,34.07778456,-118.7017534,South Coast
11105510,34.0433333,-118.6841667,South Coast
11105850,34.2730584,-118.787871,South Coast
11106000,34.21611598,-119.0153793,South Coast
11106400,34.2366711,-118.964822,South Coast
11106500,34.20944945,-118.994545,South Coast
11106550,34.17944989,-119.0398242,South Coast
11107000,34.2688922,-119.0498254,South Coast
11107500,34.25472624,-119.0776041,South Coast
11107745,34.42971779,-118.3553578,South Coast
11107770,34.43110674,-118.4428606,South Coast
11107860,34.44888388,-118.507029,South Coast
11107870,34.43110684,-118.5334188,South Coast
11107922,34.41527416,-118.543697,South Coast
11108000,34.42610707,-118.5867537,South Coast
11108075,34.60637689,-118.6650888,South Coast
11108080,34.60248818,-118.6628665,South Coast
11108087,34.58748887,-118.6567552,South Coast
11108090,34.5722118,-118.6253655,South Coast
11108095,34.56054568,-118.6150874,South Coast
11108130,34.57610057,-118.5570301,South Coast
11108134,34.5194364,-118.6103652,South Coast
11108135,34.51027017,-118.6086985,South Coast
11108145,34.4283292,-118.6286993,South Coast
11108500,34.39971939,-118.7048126,South Coast
11109000,34.40360813,-118.739258,South Coast
11109100,34.63915266,-119.0962168,South Coast
11109200,34.76553609,-119.12094,South Coast
11109250,34.73248227,-119.0381585,South Coast
11109375,34.6660963,-118.8242608,South Coast
11109395,34.69192849,-118.7912038,South Coast
11109398,34.6852621,-118.7887037,South Coast
11109525,34.64165299,-118.7645362,South Coast
11109550,34.63082016,-118.7484244,South Coast
11109600,34.52304728,-118.7570362,South Coast
11109800,34.4602723,-118.7520361,South Coast
11109801,34.45749466,-118.7520361,South Coast
11110000,34.42499608,-118.7620366,South Coast
11110500,34.40083045,-118.8264837,South Coast
11111500,34.5777657,-119.2573347,South Coast
11112500,34.45416125,-118.9253767,South Coast
11113000,34.4416618,-118.9273212,South Coast
11113001,34.45082807,-118.9259322,South Coast
11113500,34.4133295,-119.0823272,South Coast
11113900,34.29277989,-119.1173279,South Coast
11114000,34.27889168,-119.142051,South Coast
11114495,34.5027693,-119.3573393,South Coast
11114500,34.49471397,-119.330949,South Coast
11115500,34.48276995,-119.3017809,South Coast
11116000,34.49249174,-119.3065034,South Coast
11116500,34.48499205,-119.2981696,South Coast
11116550,34.46499299,-119.2898357,South Coast
11117000,34.42693937,-119.258445,South Coast
11117500,34.38027469,-119.3045578,South Coast
11117600,34.41666158,-119.3706722,South Coast
11117800,34.42360587,-119.3412265,South Coast
11118000,34.35722009,-119.3137247,South Coast
11118400,34.35833118,-119.310669,South Coast
11118500,34.35222038,-119.3084466,South Coast
11118501,34.35222038,-119.3084466,South Coast
10250600,36.26494685,-117.1786704,South Lahontan
10250800,36.3207222,-117.5225278,South Lahontan
10251000,36.9179936,-117.2939587,South Lahontan
10251100,36.5993918,-117.0136699,South Lahontan
10251259,36.3866218,-116.4236549,South Lahontan
10251290,35.88569444,-116.23425,South Lahontan
10251300,35.84944444,-116.2308333,South Lahontan
10251330,35.79052778,-116.2076389,South Lahontan
10251335,35.80094444,-116.1944167,South Lahontan
10251350,35.7810833,-115.898069,South Lahontan
10251375,35.6958028,-116.2514107,South Lahontan
10252300,35.46803824,-115.5091629,South Lahontan
10252330,35.46664968,-115.4869399,South Lahontan
10260470,34.2486111,-117.2025,South Lahontan
10260480,34.265,-117.1855556,South Lahontan
10260500,34.34305858,-117.2264316,South Lahontan
10260550,34.28500486,-117.3719912,South Lahontan
10260620,34.2425064,-117.280877,South Lahontan
10260630,34.23778436,-117.265043,South Lahontan
10260650,34.2483395,-117.2689321,South Lahontan
10260700,34.2702832,-117.292822,South Lahontan
10260776,34.81553377,-118.6850897,South Lahontan
10260778,34.5105494,-117.9208996,South Lahontan
10260780,34.30694847,-117.324212,South Lahontan
10260782,34.30361527,-117.3247675,South Lahontan
10260820,34.3041708,-117.3192118,South Lahontan
10260822,34.3091706,-117.3167118,South Lahontan
10260855,34.26,-117.2044444,South Lahontan
10260865,34.2636111,-117.2180556,South Lahontan
10260950,34.33889196,-117.2578213,South Lahontan
10261000,34.3408364,-117.2408764,South Lahontan
10261001,34.34389186,-117.2383763,South Lahontan
10261100,34.34583624,-117.2380986,South Lahontan
10261500,34.57304916,-117.3206018,South Lahontan
10261800,34.74998627,-117.3156029,South Lahontan
10261900,34.78276308,-117.2772688,South Lahontan
10262000,34.83581727,-117.1917113,South Lahontan
10262500,34.90692668,-117.022818,South Lahontan
10262600,34.90553866,-116.9494827,South Lahontan
10263000,35.03720565,-116.3841887,South Lahontan
10263500,34.42083115,-117.8395072,South Lahontan
10263630,34.46027778,-117.8633333,South Lahontan
10263665,34.46055174,-117.8647863,South Lahontan
10263675,34.505828,-117.8467307,South Lahontan
10263900,34.3430555,-117.9211756,South Lahontan
10264000,34.46388375,-118.0189578,South Lahontan
10264100,34.46721695,-118.0222913,South Lahontan
10264500,34.48610514,-118.0231248,South Lahontan
10264501,34.5213816,-118.000902,South Lahontan
10264502,34.52610367,-118.0003464,South Lahontan
10264503,34.53221419,-118.07646,South Lahontan
10264508,34.56860156,-118.0859048,South Lahontan
10264510,34.58082306,-118.1356286,South Lahontan
10264530,34.60248835,-118.2475764,South Lahontan
10264550,34.58332277,-118.1775743,South Lahontan
10264555,34.63859799,-118.2486873,South Lahontan
10264560,34.77553598,-118.5692525,South Lahontan
10264590,34.88553147,-118.437305,South Lahontan
10264600,35.04996928,-118.3578592,South Lahontan
10264605,35.0124708,-118.3453587,South Lahontan
10264636,34.821926,-117.8731214,South Lahontan
10264640,34.83831378,-117.9172894,South Lahontan
10264650,34.89636659,-117.9453461,South Lahontan
10264658,34.9388648,-117.9411796,South Lahontan
10264660,34.91414388,-117.9175676,South Lahontan
10264675,34.9683085,-117.8922893,South Lahontan
10264682,34.4255538,-117.7128363,South Lahontan
10264710,35.3927388,-117.7961756,South Lahontan
10264740,35.1169117,-118.2022987,South Lahontan
10264750,35.23051856,-118.0861845,South Lahontan
10264770,35.3138496,-118.0447942,South Lahontan
10264870,35.9591129,-117.9131302,South Lahontan
10264878,35.84300465,-117.9272956,South Lahontan
10265100,37.75027778,-118.9394444,South Lahontan
10265150,37.66882166,-118.8176312,South Lahontan
10265160,37.6902105,-118.8429107,South Lahontan
10265200,37.6071562,-118.8487407,South Lahontan
10265500,37.44020879,-118.556508,South Lahontan
10268000,37.4165973,-118.5287287,South Lahontan
10268225,37.27548809,-118.6201142,South Lahontan
10268227,37.27771055,-118.6312256,South Lahontan
10268282,37.27826567,-118.6120587,South Lahontan
10270680,37.17048855,-118.5648314,South Lahontan
10270800,37.17715504,-118.563165,South Lahontan
10270830,37.2407648,-118.56539,South Lahontan
10270872,37.213822,-118.6103894,South Lahontan
10270877,37.2479873,-118.5823349,South Lahontan
10270885,37.2740981,-118.5723357,South Lahontan
10270900,37.2738205,-118.5801136,South Lahontan
10270940,37.3022222,-118.531111,South Lahontan
10270960,37.31187456,-118.5109472,South Lahontan
10270970,37.3240966,-118.500114,South Lahontan
10270985,37.3415965,-118.4790025,South Lahontan
10271060,37.3379854,-118.4776134,South Lahontan
10271200,37.34992977,-118.462613,South Lahontan
10271210,37.34965199,-118.4623352,South Lahontan
10271211,37.34965199,-118.4623352,South Lahontan
10276000,37.14493125,-118.3153798,South Lahontan
10276001,37.14493125,-118.3153798,South Lahontan
10276002,37.14493125,-118.3153798,South Lahontan
10276500,37.05215538,-118.269822,South Lahontan
10277000,37.06604399,-118.2776,South Lahontan
10277400,37.0529883,-118.2273207,South Lahontan
10277500,37.0152113,-118.2245425,South Lahontan
10278000,36.9985454,-118.258988,South Lahontan
10278500,36.9854898,-118.2712101,South Lahontan
10281500,36.83298845,-118.2470415,South Lahontan
10281800,36.7785438,-118.2645412,South Lahontan
10282000,36.79298795,-118.2134288,South Lahontan
10282480,36.84715388,-118.0848133,South Lahontan
10284800,36.59771177,-118.183701,South Lahontan
10285500,36.583267,-118.0786987,South Lahontan
10285700,36.5793779,-118.0192531,South Lahontan
10286000,36.4388246,-118.0809189,South Lahontan
10286001,36.4388246,-118.0809189,South Lahontan
10286002,36.4388246,-118.0809189,South Lahontan
10287069,38.0329787,-119.2165424,South Lahontan
10287070,38.0327009,-119.215709,South Lahontan
10287071,38.0327009,-119.215709,South Lahontan
10287145,38.04214527,-119.1726516,South Lahontan
10287195,38.0427008,-119.1726516,South Lahontan
10287262,37.7510421,-119.1815348,South Lahontan
10287281,37.75132009,-119.1415343,South Lahontan
10287289,37.7590977,-119.130701,South Lahontan
10287290,37.7588199,-119.130701,South Lahontan
10287291,37.7588199,-119.130701,South Lahontan
10287300,37.76631976,-119.1223677,South Lahontan
10287400,37.80631867,-119.1090349,South Lahontan
10287655,37.9643687,-119.2732103,South Lahontan
10287720,37.92798117,-119.2512636,South Lahontan
10287762,37.9357588,-119.2307076,South Lahontan
10287770,37.93603659,-119.2309854,South Lahontan
10287780,37.94464754,-119.2126518,South Lahontan
10287900,37.9293704,-119.1704277,South Lahontan
11109397,34.8105339,-118.7200907,South Lahontan
11109396,34.9294166,-118.8056509,Tulare Lake
11185300,36.37188216,-118.2889759,Tulare Lake
11185350,36.13438837,-118.4311976,Tulare Lake
11185400,36.1354995,-118.4367533,Tulare Lake
11185500,35.90550439,-118.467586,Tulare Lake
11185600,35.94383727,-118.4759195,Tulare Lake
11186000,35.94522615,-118.4775862,Tulare Lake
11186001,35.94522615,-118.4775862,Tulare Lake
11186340,35.900504,-118.3848063,Tulare Lake
11186360,35.9032818,-118.3920287,Tulare Lake
11186380,35.90494847,-118.3975844,Tulare Lake
11186500,35.89828218,-118.450919,Tulare Lake
11186550,35.8982822,-118.4617526,Tulare Lake
11186750,35.8527272,-118.4325852,Tulare Lake
11187000,35.7543954,-118.4234182,Tulare Lake
11187500,35.6421749,-118.4700856,Tulare Lake
11188000,35.666619,-118.459252,Tulare Lake
11188200,36.1832738,-118.1289716,Tulare Lake
11189500,35.7374516,-118.173689,Tulare Lake
11189700,35.7199522,-118.2523017,Tulare Lake
11190000,35.6591191,-118.4609187,Tulare Lake
11191000,35.6391193,-118.4848082,Tulare Lake
11191001,35.6391193,-118.4848082,Tulare Lake
11192000,35.49717785,-118.692589,Tulare Lake
11192500,35.52078857,-118.6770332,Tulare Lake
11192501,35.52078857,-118.6770332,Tulare Lake
11192940,35.439957,-118.7959262,Tulare Lake
11192950,35.46023439,-118.7795364,Tulare Lake
11193000,35.4360682,-118.8148158,Tulare Lake
11193010,35.430235,-118.822594,Tulare Lake
11193020,35.430235,-118.822594,Tulare Lake
11193030,35.430235,-118.822594,Tulare Lake
11193031,35.430235,-118.822594,Tulare Lake
11193032,35.430235,-118.822594,Tulare Lake
11194000,35.43162386,-118.9462092,Tulare Lake
11194200,35.32329868,-119.7429065,Tulare Lake
11195500,34.98163745,-119.1851097,Tulare Lake
11195600,34.9091399,-118.8162066,Tulare Lake
11196000,35.0499671,-118.7342606,Tulare Lake
11196400,35.31134824,-118.5703669,Tulare Lake
11196420,35.17385268,-118.4795308,Tulare Lake
11197000,36.04328519,-119.6437369,Tulare Lake
11197250,35.85412696,-120.1270849,Tulare Lake
11197800,35.51384437,-118.905651,Tulare Lake
11199000,35.836618,-118.7292555,Tulare Lake
11199500,35.80995236,-118.9184294,Tulare Lake
11200000,35.8791171,-118.6792551,Tulare Lake
11200800,35.94161745,-118.8228702,Tulare Lake
11201200,35.99078599,-118.9859332,Tulare Lake
11201450,36.19216797,-118.6575909,Tulare Lake
11201456,36.19244575,-118.6578687,Tulare Lake
11201500,36.1863348,-118.6639799,Tulare Lake
11201700,36.16328019,-118.706758,Tulare Lake
11201800,36.18939034,-118.6645355,Tulare Lake
11201850,36.18855707,-118.6678689,Tulare Lake
11202000,36.17466878,-118.6956469,Tulare Lake
11202001,36.17466878,-118.6956469,Tulare Lake
11202700,36.16161358,-118.709258,Tulare Lake
11202710,36.1613358,-118.7095358,Tulare Lake
11202711,36.161058,-118.7078691,Tulare Lake
11202750,36.14994758,-118.749814,Tulare Lake
11202751,36.14994758,-118.749814,Tulare Lake
11202838,36.13527778,-118.788611,Tulare Lake
11203000,36.2024472,-118.7612042,Tulare Lake
11203100,36.1393929,-118.8050937,Tulare Lake
11203190,36.09939427,-118.8703734,Tulare Lake
11203200,36.0946716,-118.836761,Tulare Lake
11203220,36.10050536,-118.86954,Tulare Lake
11203221,36.10050536,-118.86954,Tulare Lake
11203500,36.0799506,-118.9092637,Tulare Lake
11203580,36.04828125,-118.6542556,Tulare Lake
11204000,36.03050484,-118.7825912,Tulare Lake
11204100,36.02411648,-118.8134258,Tulare Lake
11204500,36.04245027,-118.8575946,Tulare Lake
11204680,36.0593955,-118.9237086,Tulare Lake
11204900,36.05633997,-118.9237086,Tulare Lake
11205000,36.03995149,-118.9381535,Tulare Lake
11206000,36.51133438,-118.7975983,Tulare Lake
11206500,36.51300095,-118.7917648,Tulare Lake
11206501,36.5132787,-118.7917648,Tulare Lake
11206700,36.5982758,-118.676486,Tulare Lake
11206820,36.61166667,-118.7016667,Tulare Lake
11207500,36.51938994,-118.8009319,Tulare Lake
11208000,36.5218899,-118.7992652,Tulare Lake
11208001,36.5188344,-118.8017652,Tulare Lake
11208500,36.49300156,-118.825932,Tulare Lake
11208565,36.4861111,-118.8355556,Tulare Lake
11208570,36.4860573,-118.8367656,Tulare Lake
11208600,36.48439065,-118.8359322,Tulare Lake
11208601,36.4860573,-118.8367656,Tulare Lake
11208610,36.45244139,-118.5945377,Tulare Lake
11208620,36.45133088,-118.6187048,Tulare Lake
11208625,36.4582761,-118.6539834,Tulare Lake
11208720,36.45133464,-118.7895417,Tulare Lake
11208730,36.4513346,-118.7884306,Tulare Lake
11208731,36.4513346,-118.7884306,Tulare Lake
11208800,36.46522449,-118.862877,Tulare Lake
11208818,36.46166667,-118.8794444,Tulare Lake
11209500,36.49022518,-118.9209344,Tulare Lake
11209900,36.4438363,-118.9034335,Tulare Lake
11210000,36.37494719,-118.856487,Tulare Lake
11210100,36.4166144,-118.9142668,Tulare Lake
11210500,36.40661504,-118.9542677,Tulare Lake
11210850,36.4152268,-119.007047,Tulare Lake
11210930,36.4132824,-119.0139918,Tulare Lake
11210950,36.4141157,-119.0126028,Tulare Lake
11211300,36.44744896,-119.0281594,Tulare Lake
11211500,36.38883825,-119.0453818,Tulare Lake
11211785,36.5424489,-119.1120531,Tulare Lake
11211790,36.5296713,-119.1267757,Tulare Lake
11212000,36.6266158,-119.2476159,Tulare Lake
11212500,36.80688729,-118.7495459,Tulare Lake
11213000,36.84716695,-118.8981626,Tulare Lake
11213500,36.8632806,-119.124282,Tulare Lake
11214000,37.08133045,-118.862888,Tulare Lake
11214200,37.09855245,-118.862055,Tulare Lake
11214400,37.10688665,-118.8967782,Tulare Lake
11214500,37.09716659,-118.9731682,Tulare Lake
11214540,37.03938878,-118.9553892,Tulare Lake
11214600,37.07633329,-118.9687234,Tulare Lake
11214900,37.00133394,-118.9731668,Tulare Lake
11215000,36.99383417,-118.9812225,Tulare Lake
11215500,36.9513342,-118.9717773,Tulare Lake
11215800,36.96105724,-119.0273349,Tulare Lake
11215810,36.96244608,-119.0231681,Tulare Lake
11215820,36.9596684,-119.0342796,Tulare Lake
11215830,36.9568906,-119.0315017,Tulare Lake
11215840,36.9499461,-119.02039,Tulare Lake
11216000,36.9277239,-119.0092783,Tulare Lake
11216050,36.92772397,-119.017612,Tulare Lake
11216200,36.90272435,-119.0509463,Tulare Lake
11216300,36.90994684,-119.0876145,Tulare Lake
11216400,36.9080027,-119.1251159,Tulare Lake
11216500,36.90328046,-119.1215046,Tulare Lake
11216800,37.0899463,-119.1617858,Tulare Lake
11217000,37.04716886,-119.1487295,Tulare Lake
11217500,37.00272406,-119.0648369,Tulare Lake
11218000,36.90966939,-119.1284494,Tulare Lake
11218400,36.87966948,-119.1287268,Tulare Lake
11218499,36.87466959,-119.1417828,Tulare Lake
11218500,36.87466959,-119.1417828,Tulare Lake
11218501,36.87466959,-119.1417828,Tulare Lake
11218700,36.88828079,-119.1584503,Tulare Lake
11219000,37.0332808,-119.2342883,Tulare Lake
11220000,36.91633697,-119.2445652,Tulare Lake
11220500,36.9202264,-119.3098459,Tulare Lake
11221500,36.8305045,-119.3362347,Tulare Lake
11221700,36.81856014,-119.3417904,Tulare Lake
11222000,36.81717164,-119.3865146,Tulare Lake
11224500,36.21467719,-120.4707116,Tulare Lake
11225000,36.21662139,-120.4509883,Tulare Lake
11251600,36.9346718,-119.7301452,Tulare Lake
11252975,36.82194444,-120.0594444,Tulare Lake
11253058,36.79916667,-120.163611,Tulare Lake
11253130,36.77888889,-120.3066667,Tulare Lake
11253310,36.40217399,-120.4334917,Tulare Lake
11253500,36.65244895,-120.1812687,Tulare Lake
11255500,36.61884106,-120.673786,Tulare Lake
